IncidentNumber	AgencyNumber	FromDate	DrugType	Address1	Address2	City	ZIP	LocationType1	LocationType2	SuspectNumber	Race	Age	Sex	TypeofCriminalActivity	OhioRevisedCode
"16-1253---JS"	"OH0400000"	42459.4902777778	8.0	""	"910 WEBER RD"	"JACKSON"	45640.0	1.0	0.0	3.0	"W"	33.0	"M"	"P"	"292511C1"
"16-1273---05"	"OH0400100"	42672.85625	8.0	""	"DAVID AVE."	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	36.0	"M"	"P"	"292511"
"16-1273---05"	"OH0400100"	42672.85625	8.0	""	"DAVID AVE."	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	36.0	"M"	"P"	"292511C1"
"16-1319---05"	"OH0400100"	42684.8284722222	6.0	""	"MT. ZION RD."	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	30.0	"M"	"P"	"292511"
"16-1319---05"	"OH0400100"	42684.8284722222	6.0	""	"MT. ZION RD."	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	30.0	"M"	"P"	"292511C1"
"16-1593---JM"	"OH0400000"	42477.7625	1.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	52.0	"F"	"P"	"292511"
"16-2100---JM"	"OH0400000"	42511.8263888889	1.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	34.0	"M"	"P"	"292511C1"
"16-2100---JM"	"OH0400000"	42511.8263888889	1.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	34.0	"M"	"P"	"292511C3"
"16-2100---JM"	"OH0400000"	42511.8263888889	1.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	34.0	"M"	"P"	"292511C6"
"16-2100---JM"	"OH0400000"	42511.8263888889	1.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	2.0	"B"	31.0	"F"	"P"	"292511C1"
"16-2100---JM"	"OH0400000"	42511.8263888889	1.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	2.0	"B"	31.0	"F"	"P"	"292511C3"
"16-2100---JM"	"OH0400000"	42511.8263888889	1.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	2.0	"B"	31.0	"F"	"P"	"292511C6"
"16-2100---JM"	"OH0400000"	42511.8263888889	6.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	34.0	"M"	"P"	"292511C1"
"16-2100---JM"	"OH0400000"	42511.8263888889	6.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	34.0	"M"	"P"	"292511C3"
"16-2100---JM"	"OH0400000"	42511.8263888889	6.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	34.0	"M"	"P"	"292511C6"
"16-2100---JM"	"OH0400000"	42511.8263888889	6.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	2.0	"B"	31.0	"F"	"P"	"292511C1"
"16-2100---JM"	"OH0400000"	42511.8263888889	6.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	2.0	"B"	31.0	"F"	"P"	"292511C3"
"16-2100---JM"	"OH0400000"	42511.8263888889	6.0	""	"US35 AND 84"	"JACKSON"	45640.0	77.0	0.0	2.0	"B"	31.0	"F"	"P"	"292511C6"
"16-2590---JM"	"OH0400000"	42541.7805555556	1.0	""	"US 35E AT MILE POST 10"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	37.0	"M"	"P"	"292511C3"
"16-2590---JM"	"OH0400000"	42541.7805555556	1.0	""	"US 35E AT MILE POST 10"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	37.0	"M"	"P"	"292511C6"
"16-2590---JM"	"OH0400000"	42541.7805555556	1.0	""	"US 35E AT MILE POST 10"	"JACKSON"	45640.0	77.0	0.0	2.0	"W"	28.0	"F"	"P"	"292511C3"
"16-2590---JM"	"OH0400000"	42541.7805555556	1.0	""	"US 35E AT MILE POST 10"	"JACKSON"	45640.0	77.0	0.0	2.0	"W"	28.0	"F"	"P"	"292511C6"
"16-3315---JM"	"OH0400000"	42587.8458333333	6.0	""	"US HIGHWAY 35 EAST AND STATE ROUTE 93"	"OUTE 93   JACKSON"	45640.0	77.0	0.0	1.0	"U"	24.0	"F"	"P"	"292511"
"16-3315---JM"	"OH0400000"	42587.8458333333	6.0	""	"US HIGHWAY 35 EAST AND STATE ROUTE 93"	"OUTE 93   JACKSON"	45640.0	77.0	0.0	2.0	"U"	1.0	"F"	"P"	"292511"
"16-3750---JM"	"OH0400000"	42618.8791666667	1.0	""	""	""		77.0	0.0	1.0	"B"	41.0	"M"	"P"	"292511C1"
"16-3750---JM"	"OH0400000"	42618.8791666667	1.0	""	""	""		77.0	0.0	1.0	"B"	41.0	"M"	"P"	"292511C3"
"16-3750---JM"	"OH0400000"	42618.8791666667	1.0	""	""	""		77.0	0.0	1.0	"B"	41.0	"M"	"P"	"292511C6"
"16-3750---JM"	"OH0400000"	42618.8791666667	1.0	""	""	""		77.0	0.0	2.0	"B"	52.0	"F"	"P"	"292511C1"
"16-3750---JM"	"OH0400000"	42618.8791666667	1.0	""	""	""		77.0	0.0	2.0	"B"	52.0	"F"	"P"	"292511C3"
"16-3750---JM"	"OH0400000"	42618.8791666667	1.0	""	""	""		77.0	0.0	2.0	"B"	52.0	"F"	"P"	"292511C6"
"16-3750---JM"	"OH0400000"	42618.8791666667	6.0	""	""	""		77.0	0.0	1.0	"B"	41.0	"M"	"P"	"292511C1"
"16-3750---JM"	"OH0400000"	42618.8791666667	6.0	""	""	""		77.0	0.0	1.0	"B"	41.0	"M"	"P"	"292511C3"
"16-3750---JM"	"OH0400000"	42618.8791666667	6.0	""	""	""		77.0	0.0	1.0	"B"	41.0	"M"	"P"	"292511C6"
"16-3750---JM"	"OH0400000"	42618.8791666667	6.0	""	""	""		77.0	0.0	2.0	"B"	52.0	"F"	"P"	"292511C1"
"16-3750---JM"	"OH0400000"	42618.8791666667	6.0	""	""	""		77.0	0.0	2.0	"B"	52.0	"F"	"P"	"292511C3"
"16-3750---JM"	"OH0400000"	42618.8791666667	6.0	""	""	""		77.0	0.0	2.0	"B"	52.0	"F"	"P"	"292511C6"
"16-3828---JM"	"OH0400000"	42624.8861111111	1.0	""	"US RTE 35 - CR 86"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	25.0	"F"	"P"	"292511C6"
"16-4130---JM"	"OH0400000"	42625.8673611111	1.0	""	"35 AND 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	23.0	"M"	"P"	"292511C6"
"16-4381---RZ"	"OH0400000"	42663.7027777778	6.0	""	"ST RTE 93 AT ROSCOE RD"	"JACKSON"	45640.0	77.0	0.0	1.0	"W"	35.0	"F"	"U"	"292511C1"
"16-4381---RZ"	"OH0400000"	42663.7027777778	6.0	""	"ST RTE 93 AT ROSCOE RD"	"JACKSON"	45640.0	77.0	0.0	1.0	"W"	35.0	"F"	"U"	"292514C1"
"16-5226---JF"	"OH0400000"	42718.5236111111	1.0	""	"356 CALLAHAN RD"	"JACKSON"	45640.0	77.0	0.0	1.0	"W"	1.0	"F"	"U"	"292511C6"
"17-0092---04"	"OH0400100"	42766.8784722222	6.0	""	"FISHER DR."	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	23.0	"M"	"P"	"292511"
"17-0095---04"	"OH0400100"	42767.0645833333	6.0	""	"BROADWAY STR. AT PEARL STR."	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	23.0	"M"	"P"	"292511"
"17-010058"	"OH0400200"	42760.7979166667	6.0	""	"W. BROADWAY ST. NEAR PARK AVE."	"WELLSTON"	45692.0	77.0	0.0	1.0	"U"	26.0	"M"	"P"	"292511C1"
"17-020091"	"OH0400200"	42773.7666666667	6.0	"AUTOZONE"	"SOUTH PENNSYLVANIA AVE"	"WELLSTON"	45692.0	47.0	0.0	1.0	"W"	53.0	"M"	""	"451119A2A"
"17-020091"	"OH0400200"	42773.7666666667	6.0	"AUTOZONE"	"SOUTH PENNSYLVANIA AVE"	"WELLSTON"	45692.0	47.0	0.0	1.0	"W"	53.0	"M"	"P"	"292511C1"
"17-030155"	"OH0400200"	42818.3756944444	8.0	""	"7 EAST B ST."	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	29.0	"F"	"P"	"292511C2"
"17-030155"	"OH0400200"	42818.3756944444	8.0	""	"7 EAST B ST."	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	29.0	"F"	"U"	"292511"
"17-0389---05"	"OH0400100"	42844.7375	8.0	"WALGREENS"	"E MAIN ST"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	26.0	"M"	"P"	"292511"
"17-0389---05"	"OH0400100"	42844.7375	8.0	"WALGREENS"	"E MAIN ST"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	26.0	"M"	"P"	"292511C1"
"17-0399---05"	"OH0400100"	42846.7493055556	1.0	""	"HURON STR. AT BUS GARAGE"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	25.0	"M"	"P"	"292511C1"
"17-040204"	"OH0400200"	42843.2326388889	2.0	""	"VERMONT AND 12TH ST"	"WELLSTON"	45692.0	47.0	0.0	1.0	"W"	24.0	"M"	"P"	"292511"
"17-0442---05"	"OH0400100"	42854.9680555556	6.0	""	"CHURCH ST & WALNUT ST"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	31.0	"M"	"P"	"292511"
"17-0442---05"	"OH0400100"	42854.9680555556	6.0	""	"CHURCH ST & WALNUT ST"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	31.0	"M"	"P"	"292511C1"
"17-0442---05"	"OH0400100"	42854.9680555556	6.0	""	"CHURCH ST & WALNUT ST"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	31.0	"M"	"P"	"292512"
"17-050275"	"OH0400200"	42865.9152777778	1.0	""	"1310 S VERMONT & 101 EAST D ST"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	55.0	"F"	"D"	"292502A3"
"17-050285"	"OH0400200"	42876.0416666667	1.0	""	"12TH & PENN"	"WELLSTON"	45692.0	47.0	0.0	1.0	"W"	29.0	"M"	"P"	"292511C1"
"17-050285"	"OH0400200"	42876.0416666667	1.0	""	"12TH & PENN"	"WELLSTON"	45692.0	47.0	0.0	1.0	"W"	29.0	"M"	"P"	"292511C6"
"17-050285"	"OH0400200"	42876.0416666667	1.0	""	"12TH & PENN"	"WELLSTON"	45692.0	47.0	0.0	1.0	"W"	29.0	"M"	"P"	"292512"
"17-0560---03"	"OH0400100"	42888.3131944444	6.0	"MCDONALD S"	"588 E MAIN STREET"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	27.0	"F"	""	"451119A1A"
"17-0560---03"	"OH0400100"	42888.3131944444	6.0	"MCDONALD S"	"588 E MAIN STREET"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	27.0	"F"	"N"	"291922C1"
"17-0560---03"	"OH0400100"	42888.3131944444	6.0	"MCDONALD S"	"588 E MAIN STREET"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	27.0	"F"	"P"	"292511"
"17-070398"	"OH0400200"	42937.6784722222	8.0	"THE STORE"	"7 PENNSYLVANIA AVE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	36.0	"F"	"P"	"292511C1"
"17-070415"	"OH0400200"	42943.2930555556	1.0	""	"EAST 10TH ST."	"WELLSTON"	45692.0	77.0	0.0	1.0	"B"	31.0	"M"	"P"	"292511C1"
"17-0834---04"	"OH0400100"	42955.9208333333	6.0	""	"ANDERSON / DAWSON"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	40.0	"M"	"P"	"292511"
"17-0834---04"	"OH0400100"	42955.9208333333	6.0	""	"ANDERSON / DAWSON"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	40.0	"M"	"P"	"292514"
"17-0834---04"	"OH0400100"	42955.9208333333	6.0	""	"ANDERSON / DAWSON"	"JACKSON"	45640.0	47.0	0.0	2.0	"W"	30.0	"F"	"P"	"292511"
"17-0834---04"	"OH0400100"	42955.9208333333	6.0	""	"ANDERSON / DAWSON"	"JACKSON"	45640.0	47.0	0.0	2.0	"W"	30.0	"F"	"P"	"292514"
"17-0844---05"	"OH0400100"	42957.7791666667	8.0	""	"HURON/BENNETT"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	25.0	"M"	"P"	"292511"
"17-0844---05"	"OH0400100"	42957.7791666667	8.0	""	"HURON/BENNETT"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	25.0	"M"	"P"	"292512"
"17-0844---05"	"OH0400100"	42957.7791666667	8.0	""	"HURON/BENNETT"	"JACKSON"	45640.0	47.0	0.0	2.0	"W"	23.0	"F"	"P"	"292511"
"17-0844---05"	"OH0400100"	42957.7791666667	8.0	""	"HURON/BENNETT"	"JACKSON"	45640.0	47.0	0.0	2.0	"W"	23.0	"F"	"P"	"292512"
"17-0938---00"	"OH0400100"	42981.8805555556	1.0	""	"GAY STR. AT MISSOURI AVE"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	32.0	"M"	"P"	"292511"
"17-0938---00"	"OH0400100"	42981.8805555556	1.0	""	"GAY STR. AT MISSOURI AVE"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	32.0	"M"	"P"	"292512"
"17-100560"	"OH0400200"	43026.8597222222	8.0	""	"ALLEY BEHIND AUTOZONE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	28.0	"M"	"P"	"292511C1"
"17-100560"	"OH0400200"	43026.8597222222	8.0	""	"ALLEY BEHIND AUTOZONE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	28.0	"M"	"P"	"292511C2"
"17-100560"	"OH0400200"	43026.8597222222	8.0	""	"ALLEY BEHIND AUTOZONE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	28.0	"M"	"P"	"292514C1"
"17-1116---00"	"OH0400100"	43021.6631944444	6.0	""	"W. MAIN STR."	"JACKSON"	45640.0	43.0	0.0	1.0	"W"	33.0	"F"	"P"	"292511"
"17-3700---JW"	"OH0400000"	42994.8909722222	1.0	""	"BROADWAY AND CHURCH"	"COALTON"	45621.0	47.0	0.0	1.0	"W"	29.0	"M"	""	"292131"
"17-3700---JW"	"OH0400000"	42994.8909722222	1.0	""	"BROADWAY AND CHURCH"	"COALTON"	45621.0	47.0	0.0	1.0	"W"	29.0	"M"	"N"	"291922A"
"17-3700---JW"	"OH0400000"	42994.8909722222	1.0	""	"BROADWAY AND CHURCH"	"COALTON"	45621.0	47.0	0.0	1.0	"W"	29.0	"M"	"P"	"292511C1"
"17-3700---JW"	"OH0400000"	42994.8909722222	1.0	""	"BROADWAY AND CHURCH"	"COALTON"	45621.0	47.0	0.0	1.0	"W"	29.0	"M"	"P"	"292512"
"17-4353---JM"	"OH0400000"	43042.1652777778	1.0	""	"US 35 AND CHILLICOTHE PIKE"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	23.0	"F"	"P"	"292511C1"
"17-4353---JM"	"OH0400000"	43042.1652777778	1.0	""	"US 35 AND CHILLICOTHE PIKE"	"JACKSON"	45640.0	77.0	0.0	1.0	"B"	23.0	"F"	"P"	"292511C6"
"17-4810---RC"	"OH0400000"	43073.0395833333	1.0	""	"ST RTE 93 SOUTH"	"OAK HILL"	45656.0	47.0	0.0	1.0	"W"	28.0	"M"	"D"	"292503C1"
"17-4810---RC"	"OH0400000"	43073.0395833333	1.0	""	"ST RTE 93 SOUTH"	"OAK HILL"	45656.0	47.0	0.0	1.0	"W"	28.0	"M"	"P"	"292511C1"
"17-4810---RC"	"OH0400000"	43073.0395833333	1.0	""	"ST RTE 93 SOUTH"	"OAK HILL"	45656.0	47.0	0.0	1.0	"W"	28.0	"M"	"P"	"292511C3"
"17-4810---RC"	"OH0400000"	43073.0395833333	1.0	""	"ST RTE 93 SOUTH"	"OAK HILL"	45656.0	47.0	0.0	2.0	"W"	31.0	"M"	"D"	"292503C1"
"17-4810---RC"	"OH0400000"	43073.0395833333	1.0	""	"ST RTE 93 SOUTH"	"OAK HILL"	45656.0	47.0	0.0	2.0	"W"	31.0	"M"	"P"	"292511C1"
"17-4810---RC"	"OH0400000"	43073.0395833333	1.0	""	"ST RTE 93 SOUTH"	"OAK HILL"	45656.0	47.0	0.0	2.0	"W"	31.0	"M"	"P"	"292511C3"
"18-0191---RZ"	"OH0400000"	43116.9291666667	1.0	""	"7 SOUTH PENNSYLVANIA AVE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	32.0	"M"	"P"	"292511C1"
"18-0191---RZ"	"OH0400000"	43116.9291666667	1.0	""	"7 SOUTH PENNSYLVANIA AVE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	32.0	"M"	"P"	"292511C3"
"18-0212---03"	"OH0400100"	43166.6368055556	1.0	"INTEGRATED SERVICES"	"287 E. MAIN ST"	"JACKSON"	45640.0	20.0	0.0	1.0	"W"	37.0	"F"	""	"291711B2"
"18-0212---03"	"OH0400100"	43166.6368055556	1.0	"INTEGRATED SERVICES"	"287 E. MAIN ST"	"JACKSON"	45640.0	20.0	0.0	1.0	"W"	37.0	"F"	"N"	"291922"
"18-0212---03"	"OH0400100"	43166.6368055556	1.0	"INTEGRATED SERVICES"	"287 E. MAIN ST"	"JACKSON"	45640.0	20.0	0.0	1.0	"W"	37.0	"F"	"P"	"292511C6"
"18-0274---03"	"OH0400100"	43186.0770833333	1.0	""	"MAIN STR. NEAR SONIC"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	21.0	"F"	"P"	"292511C1"
"18-030155"	"OH0400200"	43184.8826388889	1.0	""	"S. PENNSYLVANIA AVE. NEAR 2ND ST."	"ST.       WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"M"	""	"451119A1A"
"18-030155"	"OH0400200"	43184.8826388889	1.0	""	"S. PENNSYLVANIA AVE. NEAR 2ND ST."	"ST.       WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"M"	"P"	"292511C1"
"18-030155"	"OH0400200"	43184.8826388889	1.0	""	"S. PENNSYLVANIA AVE. NEAR 2ND ST."	"ST.       WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"M"	"P"	"292511C2"
"18-030155"	"OH0400200"	43184.8826388889	1.0	""	"S. PENNSYLVANIA AVE. NEAR 2ND ST."	"ST.       WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"M"	"P"	"292512"
"18-030155"	"OH0400200"	43184.8826388889	1.0	""	"S. PENNSYLVANIA AVE. NEAR 2ND ST."	"ST.       WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"M"	"P"	"292514"
"18-0348---00"	"OH0400100"	43213.9125	1.0	""	"S CHESTNUT ST/ORANGE ST"	"JACKSON"	45640.0	43.0	0.0	1.0	"W"	36.0	"M"	"P"	"292511"
"18-040188"	"OH0400200"	43206.8729166667	4.0	""	"WELLSTON PARK RD"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	25.0	"M"	"P"	"292511C1"
"18-040188"	"OH0400200"	43206.8729166667	4.0	""	"WELLSTON PARK RD"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	25.0	"M"	"P"	"292511C2"
"18-040188"	"OH0400200"	43206.8729166667	4.0	""	"WELLSTON PARK RD"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	25.0	"M"	"P"	"292511C3"
"18-040188"	"OH0400200"	43206.8729166667	4.0	""	"WELLSTON PARK RD"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	25.0	"M"	"P"	"292514"
"18-0472---RZ"	"OH0400000"	43139.63125	1.0	""	"410 S MICHIGAN AVE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	28.0	"M"	"P"	"292511"
"18-0472---RZ"	"OH0400000"	43139.63125	1.0	""	"410 S MICHIGAN AVE"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	28.0	"M"	"P"	"292512"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"F"	"P"	"292511C1"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"F"	"P"	"292511C2"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"F"	"P"	"292511C3"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	1.0	"W"	56.0	"F"	"P"	"292514"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	2.0	"W"	58.0	"M"	"P"	"292511C1"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	2.0	"W"	58.0	"M"	"P"	"292511C2"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	2.0	"W"	58.0	"M"	"P"	"292511C3"
"18-060275"	"OH0400200"	43257.9958333333	6.0	"THE STORE"	"7 SOUTH PENN"	"WELLSTON"	45692.0	77.0	0.0	2.0	"W"	58.0	"M"	"P"	"292514"
"18-0849---05"	"OH0400100"	43329.9451388889	1.0	"MCDONALDS"	"588 EAST MAIN ST"	"JACKSON"	45640.0	48.0	0.0	1.0	"W"	28.0	"M"	""	"291711B2"
"18-0849---05"	"OH0400100"	43329.9451388889	1.0	"MCDONALDS"	"588 EAST MAIN ST"	"JACKSON"	45640.0	48.0	0.0	1.0	"W"	28.0	"M"	"P"	"292511C1"
"18-100522"	"OH0400200"	43402.9166666667	6.0	"SPEEDWAY"	"1219 S. PENNSYLVANIA AVE."	"WELLSTON"	45692.0	29.0	0.0	1.0	"W"	55.0	"M"	"P"	"292511C1"
"18-1145---JM"	"OH0400000"	43189.0	1.0	""	"US RTE 35 AT CO RD 84"	"JACKSON"	45640.0	77.0	0.0	1.0	"U"	45.0	"F"	"P"	"292511C6"
"18-1145---JM"	"OH0400000"	43189.0	1.0	""	"US RTE 35 AT CO RD 84"	"JACKSON"	45640.0	77.0	0.0	2.0	"B"	27.0	"M"	"P"	"292511C6"
"18-1145---JM"	"OH0400000"	43189.0	1.0	""	"US RTE 35 AT CO RD 84"	"JACKSON"	45640.0	77.0	0.0	3.0	"W"	36.0	"F"	"P"	"292511C6"
"18-1145---JM"	"OH0400000"	43189.0	1.0	""	"US RTE 35 AT CO RD 84"	"JACKSON"	45640.0	77.0	0.0	4.0	"W"	26.0	"M"	"P"	"292511C6"
"18-1340---RZ"	"OH0400000"	43202.8743055556	1.0	""	"N WISCONSIN AND W B ST"	"WELLSTON"	45692.0	1.0	0.0	1.0	"W"	37.0	"F"	"P"	"292511C1"
"18-2637---04"	"OH0400100"	43383.0673611111	6.0	""	"MAIN ST"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	47.0	"F"	""	"291711B2"
"18-2637---04"	"OH0400100"	43383.0673611111	6.0	""	"MAIN ST"	"JACKSON"	45640.0	47.0	0.0	1.0	"W"	47.0	"F"	"P"	"292511"
"19-00318--00"	"OH0400100"	43483.8131944444	1.0	""	"288 PEARL STR."	"JACKSON"	45640.0	1.0	0.0	1.0	"W"	31.0	"F"	""	"291711B2"
"19-00318--00"	"OH0400100"	43483.8131944444	1.0	""	"288 PEARL STR."	"JACKSON"	45640.0	1.0	0.0	1.0	"W"	31.0	"F"	"P"	"292511"
"19-00318--00"	"OH0400100"	43483.8131944444	1.0	""	"288 PEARL STR."	"JACKSON"	45640.0	1.0	0.0	2.0	"W"	36.0	"M"	""	"291711B2"
"19-00318--00"	"OH0400100"	43483.8131944444	1.0	""	"288 PEARL STR."	"JACKSON"	45640.0	1.0	0.0	2.0	"W"	36.0	"M"	"P"	"292511"
"19-00318--00"	"OH0400100"	43483.8131944444	1.0	""	"288 PEARL STR."	"JACKSON"	45640.0	1.0	0.0	3.0	"W"	29.0	"M"	""	"291711B2"
"19-00318--00"	"OH0400100"	43483.8131944444	1.0	""	"288 PEARL STR."	"JACKSON"	45640.0	1.0	0.0	3.0	"W"	29.0	"M"	"P"	"292511"
"19-00505--00"	"OH0400100"	43500.7138888889	1.0	"FILLING STATION"	"214 BRIDGE ST"	"JACKSON"	45640.0	29.0	0.0	1.0	"U"	37.0	"M"	"P"	"292511C6"
"19-00505--00"	"OH0400100"	43500.7138888889	1.0	"FILLING STATION"	"214 BRIDGE ST"	"JACKSON"	45640.0	29.0	0.0	1.0	"U"	37.0	"M"	"P"	"292512"
"19-00505--00"	"OH0400100"	43500.7138888889	1.0	"FILLING STATION"	"214 BRIDGE ST"	"JACKSON"	45640.0	29.0	0.0	1.0	"U"	37.0	"M"	"P"	"292514C1"
"19-01071--00"	"OH0400100"	43555.0701388889	1.0	"WALMART"	"100 WALMART DR"	"JACKSON"	45640.0	48.0	0.0	1.0	"W"	37.0	"M"	"P"	"292511C1"
"19-01071--00"	"OH0400100"	43555.0701388889	1.0	"WALMART"	"100 WALMART DR"	"JACKSON"	45640.0	48.0	0.0	2.0	"W"	39.0	"F"	"P"	"292511C1"
"19-01276--00"	"OH0400100"	43570.6138888889	1.0	"JCMC"	"B 120 TWIN OAKS DR"	"JACKSON"	45640.0	7.0	0.0	1.0	"W"	27.0	"M"	"P"	"292511C1"
"19-040157"	"OH0400200"	43582.8333333333	6.0	"PIGGLY WIGGLY GROCERY STORE"	"116 W. 2ND ST."	"WELLSTON"	45692.0	37.0	0.0	1.0	"W"	34.0	"M"	""	"291302A1"
"19-040157"	"OH0400200"	43582.8333333333	6.0	"PIGGLY WIGGLY GROCERY STORE"	"116 W. 2ND ST."	"WELLSTON"	45692.0	37.0	0.0	1.0	"W"	34.0	"M"	""	"292303A2"
"19-040157"	"OH0400200"	43582.8333333333	6.0	"PIGGLY WIGGLY GROCERY STORE"	"116 W. 2ND ST."	"WELLSTON"	45692.0	37.0	0.0	1.0	"W"	34.0	"M"	"P"	"292511C1"
"19-040157"	"OH0400200"	43582.8333333333	6.0	"PIGGLY WIGGLY GROCERY STORE"	"116 W. 2ND ST."	"WELLSTON"	45692.0	37.0	0.0	2.0	"W"	36.0	"F"	""	"291302A1"
"19-040157"	"OH0400200"	43582.8333333333	6.0	"PIGGLY WIGGLY GROCERY STORE"	"116 W. 2ND ST."	"WELLSTON"	45692.0	37.0	0.0	2.0	"W"	36.0	"F"	""	"292303A2"
"19-040157"	"OH0400200"	43582.8333333333	6.0	"PIGGLY WIGGLY GROCERY STORE"	"116 W. 2ND ST."	"WELLSTON"	45692.0	37.0	0.0	2.0	"W"	36.0	"F"	"P"	"292511C1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	1.0	"W"	28.0	"F"	""	"291711A1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	1.0	"W"	28.0	"F"	""	"291927A1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	1.0	"W"	28.0	"F"	"P"	"292511C1"
"19-04081--00"	"OH0400100"	43737.6972222222	1.0	""	"8 EAST VINE STREET"	"JACKSON"	45640.0	1.0	0.0	1.0	"W"	28.0	"F"	"P"	"292512"
